customer_tweet_id,brand_tweet_id,customer_text,brand_response
2905324,2905323,@115714 @sprintcare 🍻🍻🍻🍻,"@309811 Hey there, if you'd like you can send us DM so we can help you out. We'll be happy to take a look at this issue. -HM"
2905327,2905326,"@sprintcare Is there some sort of outage in Tacoma, WA? Service is really spotty today",@464783 Hey! Let us help you out! Please send us your nearest cross street and ZIP code to review the coverage in the area. -R.S. https://t.co/rMApsV8PQY
2905329,2905328,"@115714 I have been a loyal customer of yours for years, but you're not doing enough to keep our loyalty and we're seriously switching because we'll be losing all our loyalty credits in your efforts to win over new customers.","@804551 Good afternoon! This isn't the type of feedback we want to see, we'd hate to lose you as a valued Sprint customer and we'd love to help get this resolved! Send us a DM so we can assist. -CD"
2905331,2905330,@115714 is the worst damn company with the worst customer service like I think u hire any fucking body,"@246951 Hello, we're sorry you feel that way. We would like to turn this around. If you have questions in reference to your account please send us a DM with your contact information."
2905333,2905332,"@115714 I give up on you guys. No one can have any faith in a network that just doesn’t “Work For Me” Ever. Don’t ask me to speak to someone about the issue, we’ve done it all. Just release us. Your network is dangerous in an emergency. #sprint",@136459 We are eager to look into this matter. Please DM us so we can work on this with you. -LC https://t.co/rMApsV8PQY
2905335,2905334,Am I the only person who needs to call @115714 every single month because they love to scam me and escalate my bill every month and they’re reps are constantly telling me how I’m right?! And they don’t know what happened?! Every month for 18 months now. Bye sprint✌🏼,"@804552 Good afternoon! This isn't the type of feedback we want to see. Customer service is our main priority, what seems to be going on? -CD"
2905337,2905336,@115714 How are you going to bring internet access to students when you don't even provide it for paying customers? https://t.co/Cx9Kc2zzRO,@200019 We have informed your analyst to reach out to you at their earliest opportunity
2905341,2905340,@sprintcare It is impossible to reach customer service and when we did we were disconnected several times.,@804553 I understand that it can be difficult reaching a live person sometimes. But what can I do to help you with you services today?
2905343,2905342,After all these years #Sprint is still a shitty az Co with horrible customer service.,"@804553 we hate to hear you feel that away about sprint, How can we help you today with your services?"
2905345,2905344,"@sprintcare Is there an outage in Portland, Ore? I have not had LTE for 24 hours now. Wifi is not always available to me. Rebooted phone and turned airplane mode on/off. Nothing has worked.","@798472 Apologize for the inconveniences. Please send us a Direct Message, so that we can further assist you. -PC"
2905347,2905346,I spent 3 hours on the phone with @115714 yesterday trying to upgrade a line only to be told when the note7 recall happened sprint never took the agreement off my account so no upgrade till they fix it.. STILL NOT FIXED!,"@804554 Hey there! Please send us a DM, so that we can further assist. - LP"
2905350,2905348,I can’t wait to get rid of this shitty service @115714,@804555 Hey! What's going with the services? Please send us a DM in order to further assist. - EG https://t.co/rMApsV8PQY
2907459,2907458,"@sprintcare Any idea when service will be back to normal? Its been awful all day. Louisville, KY",@805065 Hey! Let us help you out! Please send us your nearest cross street and the ZIP code to review the coverage in the area. -R.S. https://t.co/rMApsV8PQY
2907461,2907460,@115714 is literally 🗑🚮,@805066 Hey! Hope you’re doing well today. How can we help? - AP
2907463,2907462,Fuck @115714 and their “targeted” promotions. Target dez nuts 🖕🏼.,@805067 That's not the feedback we'd like to receive. What's making you feel this way about us? - AP
2907465,2907464,#Warning check your #sprint @115714 #bills #overcharges #noservice #noquality #worst #overseas… https://t.co/cfOfk0tntm,@805068 This is not the kind of feedback we like to hear from our customers. Please send us a Direct Message so we can further assist. -AG
2907467,2907466,"@115714 been a couple days and still no resolution. Cant believe I wasted my time and trusted Sprint to do their job right. Lost time, money, gas, data and more trying to fix this situation and STILL nothing. Over a month working on it. smh",@704360 Hey. Thanks for stopping by. Send us a DM in order to further assist you. - JM
2907469,2907468,Fix your towers @115714,@805069 Hi there! Let's check on that service for you. Please follow us @sprintcare and send us a Direct Message in order to further assist you. -Y.F.
2907471,2907470,@125241 la señal en Toa Alta está malísima el día de hoy 😞,@715139 Saludos! Puede darnos mas detalles acerca de la situacion? Que inconvenientes esta experiemntando con sus servicios? Envienos un mensaje directo para una mejor asistencia. - LM
2907473,2907472,@115714 @sprintcare hey. See this? Receipt for a phone I returned to you over a month ago. Feel free to stop sending bills. And tell your collection lackeys the same. https://t.co/AsSTr5mIjd,@805070 We'd like to take a closer look into this for you. Please send us a DM to further assist you. - JM
2909356,2909355,@115714 your in store appointment system only works if your customer service people are working.,@805481 Hi. Are you having issues setting up an appointment? - GS
2909358,2909357,#sprint cheats customers by changing due dates to make them late to charge fees. #ripoff #boycott #boycottsprint @115714,@253883 Hey there! Your statement is a real concern to us. Did this happen to you? -MM
2909361,2909359,@115714 why are you guys over charging me for my phone bill? It literally just reached $309!!! Can you guys do something or I’m gonna sue!!,"@805482 Hey, we can look at your account. Please send us a DM with your contact information."
2909363,2909362,"@805484 *shrugs* I've got 3 months to figure out what I'm going to do. I know I'm not staying with @115714 I've been crossing my fingers for 6 years hoping it will get better, but hey @sprintcare can't get decent coverage in a major suburb of DC. I'm close enough to the tower to see it. https://t.co/kuvK3h1PxN",@805483 Hello! Allow us the opportunity to verify what's happening with the coverage in your area. Send us a DM with your ZIP code and the nearest cross streets in order to take a look to the services in your area. - CE
2911165,2911164,was on the phone with @115714 customer care and the lady just asked me to take the battery out of my iPhone ?????? ??????????????????? Lmfao,@805910 Hey there! Is there anything we can help you with? - LP
2911168,2911166,"@115714 @sprintcare I’ve been trying for two weeks to get help from customer service to make int’l calls but they can’t figure it out. First they tell me $5 a month, then $10, and now someone said they can put me on the $15 plan and that will fix it. #customerservicefail",@805911 It's best to talk to our international services dept. about this. Have you called them?
2911167,2911169,@sprintcare Yes I have been calling them for two weeks and they haven’t been able to troubleshoot or give me the correct information about the international plans. I agreed to a $5 plan then all of a sudden it is $10 and then they tell me the $15 plan will work.,@805911 This link will give you the information you need https://t.co/mm3059MOEG.
2911172,2911170,@sprintcare closed an account two months ago. Confirmed with rep. Just rec’d bill for Dec and showing auto payment taken in Nov?!? @115714,"@380816 No problem. Are you available to take a call presently? If so, please confirm your callback number. CB"
2911171,2911173,@sprintcare @380816 That's how sprint does bill you for month of service you didn't have,@151439 Can you take my call now? I really want to take a look into this issue. - Resolution SUP NN
2911176,2911174,@sprintcare DM?,"@319762 Yes, simply means a direct message. I'll be happy to assist you. - LP"
2911178,2911177,"@sprintcare make my life so difficult, I need to speak , witth a real person about my account","@319762 Hey there! Please send me a DM, so that we can further assist you. - LP"
2911182,2911179,@sprintcare Ya was going To turn in my iPhone 7 and upgrade with my eligible upgrade and they said I have to pay 500 upfront even tho I paid 600 last year initially,@530619 The device down payment amount for monthly installments is based on credit and device storage size. - LP
44889,2911183,@115714 Ya and u still gotta pay 500 upfront smh 🤦‍♂️,"@530619 May I ask to describe your concern in details, so that we can provide you the assistance you need? - LP"
2911185,2911184,@115714 is the fuckin worse i swear to god they played the shit out me,@166079 That's definitely not the feedback we'd like to receive. Let's work together to get this fixed. Please let us know details about your case so we can assist. - AP
2911187,2911186,@115714 please fix the service in 14223 zip code 😭🙄,"@805912 Apologize for the inconveniences. Please send us a Direct Message, so that we can further assist you. -PC"
2911189,2911188,@sprintcare what’s the customer support number for magic box issues ? My magic box is not working for last 2 days,@129670 Please send us a DM with additional details to the issue you are experiencing to assist you with this situation. - JF
2911192,2911190,"If you looking at transferring to @115714, DONT. I regret it. Shoulda stayed with AT&amp;T.",@805913 Hello how can I assist you what is going on with your service. -FR
2911191,2911193,@sprintcare Pretty awful service in the Seattle area. Would servicing it at a Sprint store help? About 30-40% of my calls drop.,@805913 Also have you tried running the update for the Iphone dial ##873283# press talk -FR
2911191,2911194,@sprintcare Pretty awful service in the Seattle area. Would servicing it at a Sprint store help? About 30-40% of my calls drop.,@805913 Yes you can take the phone to a sprint repair store you can also call ahead and make an appointment. https://t.co/xy8wposkel -FR
2913358,2913357,@116447 I've been on the phone w/customer service for 2.5 hours transferred around. All I wanted to was bring attention to a fraudulently added line to my account. Total failure in Customer Care process. Client since 2001(323-270-9498),@806496 Let Team @116447 look into this for you. We want to get this issue resolved.
2913358,2913359,@116447 I've been on the phone w/customer service for 2.5 hours transferred around. All I wanted to was bring attention to a fraudulently added line to my account. Total failure in Customer Care process. Client since 2001(323-270-9498),@806496 We have receipt of your concerns and they have been escalated up to an executive analyst who will call you today.
2913361,2913360,I can't wait for the galaxy S9 to come out so I can leave @115714 !,"@806497 Hi there! Why you want to leave us? Please, send us a DM with more details on what makes you feel this way. - CE"
2913363,2913362,@124218 Is he going to explain Sprint's strategy of saving money by planning infrastructure upgrades then canceling them? https://t.co/7dwmHIR1RY,@200019 We have informed your analyst to reach out to you at their earliest opportunity.
2913367,2913365,disgraceful. You can't even speak to a supervisor even after you are told one will call you back.....they don't call it has been since 10 am I am still waiting 6 hrs later. SHAME ON YOU SPRINT!!! https://t.co/TuveJvc0Za,"@803486 Remember that you can reopen the chat you had with us via our secure platform, please just scroll back to our previous message and click the link again. -S M"
2913367,2913368,disgraceful. You can't even speak to a supervisor even after you are told one will call you back.....they don't call it has been since 10 am I am still waiting 6 hrs later. SHAME ON YOU SPRINT!!! https://t.co/TuveJvc0Za,"@803486 This is not the type of feedback we like to see posted. Please send us a Direct Message, so that we can further assist you. -S M"
2913371,2913369,@116447 @115714 I have a business account and would like help regarding my contract could u please great back to me I would like to discuss it,@121555 Team @116447 is dedicated to resolving and working your issue. We will reach out to you momentarily to address your account concerns.
2913370,2913372,@sprintcare @116447 Ok thanks for ur response,@121555 Let Team @116447 look into this for you. We want to get this issue resolved.
2913374,2913375,@sprintcare @116447 Haven’t heard back from u guys yesterday any chance u can call me now,@121555 We have tried contacting you with no answer .Please DM us with a good contact number and Team @116447 will attempt to reach out again.
2913374,2913376,@sprintcare @116447 Haven’t heard back from u guys yesterday any chance u can call me now,@121555 Yes an agent with Team @116447 will reach out to you shortly.
2913380,2913378,"It’s pretty pathetic when you have five bars of full LTE plus and your download speed is only 0.8 mbps. Thanks, @115714.",@806498 When did you begin to notice this issue? Are you experiencing these speeds in specific locations? - JF
2913382,2913381,"Of course @115714 @sprintcare would try to screw me after I returned that iPhone to them within my 14-day trial period. Even though I returned it in near pristine condition, they still want me to pay for it! No way! Glad I left them and went back to @119511! cc: @111711","@129095 Hello. We would like to review this concern. Please, DM us to start. - GS https://t.co/rMApsV8PQY"
100677,2913385,@115714 How do I get Hulu?,@806499 Hi there! Login to your https://t.co/0qT1rLBLtN account and go to https://t.co/9iQNtDIXhz. Click Get it Now and add Hulu to your account. You can refer to the following link: https://t.co/s49PBILQbl to learn more. -Y.F.
2915391,2915389,@115714 Do you have an email for help @sprintcare? Time to get something in writing since the story keeps changing agent to agent. #help #CustomerService,"@806995 Hey there! What's going on? Please, let us know a bit about the issue you're currently facing. We're here for your old friend. - FS"
2915390,2915392,@sprintcare Please follow me so I can DM you,"@806995 We're unable to follow at this present time. Please send us a Direct Message, so that we can further assist you. -JR https://t.co/rMApsV8PQY"
2915395,2915393,@806996 So who should I join cause @115714 gotta go tomorrow,"@802108 If you can post a receipt of the return, we can help you here."
2915394,2915396,@sprintcare I don’t have it the store had the bag everything was in so you can’t help me through Twitter you need to hire better employees that know what they doing and know the information that they tell people to be factual,@802108 Have you gone back to the store to get a receipt of what you returned?
2915397,2915398,@sprintcare I’m going tomorrow,"@802108 Ok great, we can help you, but a receipt of the returned items would really help."
2915401,2915400,@116447 I've been waiting since yesterday for @sprintcare to call me. This is ridiculous...,@796211 We regret to hear about your dissatisfaction. Team @116447 will reach out to you shortly to address your account concerns.
2866774,2915402,@116447 @115714 Imagine it actually shipped when it was supposed to?!,@488517 Make sure to check https://t.co/RDgqxv7W9w for all the up to date info on shipping dates. Team @116447 https://t.co/i3rBKC24DF
2915403,2915404,@sprintcare @116447 What does it matter when the dates keep changing?,@488517 We are attempting to fill orders as soon as possible. We do apologize for the frustration. https://t.co/l13eStvC56 will keep you the most up to date on shipping for the new phones. Team @116447.
2915405,2915406,@sprintcare @116447 Did you know sprint doesn’t care when you ordered your device. They say it’s all computer generated. So even people who submitted their order after you can get their device before you.,"@488517 Team @116447 , My apologies, about this , sometimes it depends on the device and the color and GB."
2915409,2915408,I need a new service provider. My time with @115714 has come to an end! I am so over them! Who do y’all recommend? #11yearsOfWastedLoyalty,@806997 Offering assistance and taking customer offline. - FS
2915409,2915410,I need a new service provider. My time with @115714 has come to an end! I am so over them! Who do y’all recommend? #11yearsOfWastedLoyalty,"@806997 Hey there! What's up? Shoot us a DM with more details of what's exactly going on, so that we can further assist you in a better way. - FS"
2915412,2915411,@115714 Why is there no email option 🧐,"@806998 Good evening. You are more than welcome to go online to https://t.co/0qT1rLBLtN and click on the ""chat"" bubble on the right of your screen. A live representative will join you and assist you with anything you are needing."
2915415,2915414,BOO @115714! You keep billing a woman with #alzheimers despite her family trying to #cancel her account to the tune of over $1000. #Shame! Your rules aren't more important than people!,@806999 This is concerning to us. We'd like to take a look into this for you. Please send us a Direct Message to further assist you. -AG https://t.co/rMApsV8PQY
2915417,2915416,@195107 I've been on the phone for 2.5 hours transferred from one department to another trying to resolve a fraudulent line that was added to my account unknown to me with additional cost.This is unacceptable. Failure in customer service structure. Client since 2001,@806496 @195107 This is not the feedback we like to hear &amp; we would like to assist. Please Send us a DM with your contact info &amp; we will reach out.
2915419,2915418,@sprintcare I keep getting this page when I try to register for hulu… https://t.co/dtYlumtawF,@807000 Hi there! We want to help. Please follow us @sprintcare and send us a Direct Message in order to further assist you. -Y.F.
2917392,2917391,@115714 what the hell is going on with y’alls coverage it’s pissing me off,"@770676 Hey there! What's up? Shoot us a DM with more details of what's exactly going on, so that we can further assist you in a better way. - FS"
2917394,2917393,@115714 i hate you guys soooooo very much. nothing can ever be easy huh?,"@807505 This isn't the type of feedback we like to see posted. What's going on? We want to help you. Please send us a Direct Message, so that we can further assist you. -S M"
2917396,2917395,"@sprintcare After 13 reps I have resorted to Twitter for resolution. A rep in one of your stores commited fraud against me, I have proof. let's talk or I am going to esalate this to someone that gives a care!","@807506 We're sorry for the trouble, let us take a look at this. What's going on? Please send us a Direct Message, so that we can further assist you. -S M"
2917398,2917397,"@sprintcare what is happening to my phone? Had the airave, works for a day. Now I am home, and my phone won't call out AT ALL! HELP!","@807507 Hello. Please, DM us to see what can we do about this. - GS https://t.co/rMApsV8PQY"
2917400,2917399,@sprintcare I'm trying to file a claim for my device but can't remember/reset my pin :(,"@807508 Hi there! You can get or update your PIN and security question at https://t.co/0qT1rLBLtN . You just need to log in with your username and password, click the My Sprint tab, click on Profile and Security and follow the steps. - AP"
2917402,2917401,@sprintcare This is so frustrating because my family paid over $800 to get new phones that do not work and we are fed up. I need an answer on how to fix my phone now. And resetting my network settings is not an answers because I’ve tried MULTIPLE TIMES.,"@807509 This situation concerns us. Please, feel free to send us a Direct Message, so that we can further assist you - FS"
2917405,2917404,@115714 - what’s an avid traveler got to do to get more than 1GB on this Open World plan? Do I have to have an account open for *another* 20+ years?,@807510 Sounds like something we need to look into. Please send us a DM and we'll help. - MP https://t.co/rMApsV8PQY
2917407,2917406,"Loyal customer since 2003 and they decrease my loyalty credit from $15 to $10. Talk to customer service and was told they no longer have the ""code"". Why do new customers get treated better than loyal customers that have been around almost 15 years! #pissed #sprint",@807511 Hello I understand and I am sorry that your loyalty credit was reduced. Unfortunately this is done systematically and we are not able to change this for you. Please know that we do appreciate your business. -FR
2917409,2917408,@sprintcare all day and no attempt to contact me and address the problem #Prejudice,"@134203 Hello. We apologize for any confusion, however I did review and I do see that your assigned analyst has sent you an email with direct contact information to call them. Did you receive that email?"
2917411,2917410,Do not use the @115714 credit card! Can't get any1 2 contact me so I can pay my bill! #stupidsprintservice,"@807512 Hey! Seems like you are having issues to complete a payment. Please, DM us to take a look into this. - GS https://t.co/rMApsV8PQY"
2917413,2917412,Man @115714 and @115858 both of y’all about to catch case. I️ want a new phone and a Carrier. I️ can’t do shit with this phone. Y’all both booty.,"@807513 Hey buddy! What can I do for you? What's happening to your device? Can you please, elaborate a bit more? Let's get this done. - FS"
2919581,2919580,"@115714 also I barely use data, I use 7 out of my 40! And I have a family plan of 4 people. So it’s kind of weird...","@808091 Hi there! Hope you're doing ok. Let us take a look at this for you. Please send us a Direct Message, so that we can further assist you. -S M"
2919583,2919582,Every month my bill is 700$ plus like wtf @115714,@808092 Good evening. I am more than happy to see what I can do to assist you with your Sprint account. Send me a DM and I will be glad to check this out for you!
2918042,2918043,"Hey @115714, how do I get @115940 for free, if I'm already a unlimited plan customer? I must know! https://t.co/yQT1zb5eSl",@172976 Hi there! Login to your https://t.co/0qT1rLBLtN account and go to https://t.co/9iQNtDIXhz. Click Get it Now and add Hulu to your account. You can refer to the following link: https://t.co/s49PBILQbl to learn more. -Y.F.
2919585,2919584,@sprintcare yo I have a question - interested in moving from tmobile to you guys,@389212 Hello! We'll be glad to help you. Just need to send us a DM. - MP https://t.co/rMApsV8PQY
2919587,2919586,@115714 why does the whole city of Gettysburg not get service? Can you add a tower or two please,"@489318 Hello. Thank you for bringing this to our attention. Please, DM us to look into this. - GS https://t.co/rMApsV8PQY"
2919590,2919588,"@116447 @115714 The refurbished iphone 6s we purchased and received on November 6th won't hold a charge. Apple says to talk to you and it's a bad charge port, I'm currently on the phone getting the run around, AGAIN. All I need is return to you and get another one. NIGHTMARE, need exec help!",@334144 We apologize for any inconvenience. We will have an analyst reach out. Thank you. Team @116447
2919594,2919592,Hi @sprintcare! My new S8 came today and I'm unable to activate it. Can you assist? Thanks!,@808093 Hello there! How's all doing? I can help you to activate your phone. Please send us a Direct Message to further assist you. -DM
2919596,2919595,@115714 when y’all service gonna let me talk on the phone and use the internet or send out iMessages at the same time 🙁🙏🏽,"@808094 Hi there! Voice over LTE is on Sprint’s road map but have not announced a time frame for commercial deployment. You can make calls and access data while connected to Wi-Fi. A single radio better supports the new Sprint LTE Plus network, and preserves device battery life. -Y.F."
2409317,2409318,@115911 yall gonna look out if i leave @115714 ?,"@692769 We don't want to see you leave, If you do change your mind please feel free to let us know why you want to leave us. What's going on? - JA"
2921607,2921606,@sprintcare @116447 If people in the store and over the phone can't help me how will someone tweeting to me help...,@549009 We want to call you to further address the issue. DM us your contact information and we can have an analyst reach out tonight or we can schedule a call back at a requested time.
2921609,2921608,@sprintcare @116447 I've been talking to people for the past 2 months and nobody can fix the issue I would drop you guys already but I can't because of what you guys are trying to charge me.,@549009 That's not what we like to hear. We would like a chance to turn this experience around. Please follow and DM us with your contact info and we can have a member of Team @116447 reach out.
2921611,2921610,@116447 you need to do something about your customer service @115714 still hasn't been able to fix my 2 month problem.,@549009 Team @116447 will be happy to look into any service concerns you may have. Please follow and DM us with more info!
2921613,2921612,@115714 HAS THE WORSE CUSTOMER SERVICE. need no phone provider ASAP,@808580 We apologize for any inconvenience. We will be happy to look into any service concerns you may have. Please follow and DM us with more info!
2921615,2921614,@ATT clearly doesn't care about honoring its promises... hey @115714 @115725 who wants to buy out my contract and my business? 😡😡😡,@657081 Good evening. We are more than happy to have you here at Sprint! Just go to https://t.co/9Jp7q8bedM and you could get a clean slate offer with an incentive of up to $650 just for porting your number to Sprint!
2921618,2921616,C'mon @115714 / @sprintcare - how am I supposed to watch @277842 hockey on @35688 when it looks like this? #SlowData sucks while waiting for a late flight. https://t.co/L7YCUkvGNU,@277476 Hello! We are sorry to hear about the slow data speeds. If you would like further assistance please feel free to send us a DM.
2921620,2921619,Need to go upgrade my phone @115714 @sprintcare I want the 8 or the X I think the iPhone X tho how much extra y’all gone charge I got IPhone forever tho it should be free tbh,"@808581 Hey! We're glad to see your interest in upgrading your device! Please, DM us to review your inquire about this. - GS https://t.co/rMApsV8PQY"
2921623,2921621,So customers who switch to sprint get $20 unlimited but A loyal customer for years pays anywhere from $35-$60 a line? @115714 about to leave you,"@808582 That's $20 a line for new customers who have 5 lines with us. If existing customers want to have five lines with us, we can get very close to that number."
2921622,2921624,@sprintcare I pay $170 for 4 people ? You telling me with 1 more person I can get it for $100?,"@808582 We will need to review the options available on your account, so we can further assist. Please send us a Direct Message. - AP"
2921626,2921625,"@sprintcare @116447 Really , what a disappointment its all i ever get","@797654 We definitely want a chance to turn address any issues. We will have an analyst reach out tomorrow. If there is a specific time you would like us to reach out, please let us know. Thank you."
2921628,2921627,@116447 I was told i would call from sprint to help me with my issues 30 plus days and sprint head quarters office line is no good anymore. No call at all from anybody .,@797654 We apologize for any inconvenience. A member from Team @116447 will reach out tomorrow. Please let us know when would be the best time to reach you.
2921631,2921630,@115714 should be ashamed that they ever sold the @155347 10. Biggest piece of trash thays why them and everyone took it off the market. Then they want upgrade fees to fix an issue with that garbage.. Bye @115714.,"@808583 This situation concerns us. Please, feel free to send us a Direct Message, so that we can further assist you. - FS"
2921633,2921632,@sprintcare I did! Lying asshole!! https://t.co/rlRV0PkWHD,@261524 Will you please send another message as Private so I can invite you to secured message then I can look into this matter? -CP
2921635,2921634,@807372 @115714 @793 Don’t believe their lies!!!,"@261524 We offered to help, you need to send a private message/DM then we will invite you to a secure chat. you declined to send Private message. -CP"
2921638,2921637,Ready for that DM? Because everything’s not ok. I know it’s not your fault but this is ridiculous @sprintcare https://t.co/1pwgpKiE7s,"@795415 Hi there! What's going on? Please send us a Direct Message with details about the issue you're having, so that we can further assist you. -S M"
2921640,2921639,#Sprint service sucks after all these years I think I want to switch to #Verizon,"@808584 Good evening! This isn't something we want to see. We'd hate to lose you as a valuable Sprint customer, can you tell us what's going on? -CD"
2921643,2921641,Can someone help me? @sprintcare,"@160380 Hello there! Thanks for keeping in touch. As we can see, you're being assisted in our secure platform, please click the link provided before to keep receiving assistance through there. -DM"
2921877,2921874,"@sprintcare SPRINT is the worst cell provider in US. Pathetic coverage areas, awful customer service. Close the damn company!","@808637 This is very concerning to us. Please send us a Direct Message, so that we can further assist you. -TR"
2923226,2923224,@115714 https://t.co/Qqq8hKFGMU,"@808959 Hey there Ash, can you please send us a DM so that we can be able to further look into the service issues you're having? -TC"
2923228,2923227,"Dear @115714, your service is the absolute WORST in DTLA. The absolute WORST!",@808960 Hi! Let us review what is happening. Please send us a DM with the nearest cross street and ZIP code to review the coverage in the area. -R.S. https://t.co/rMApsV8PQY
2923230,2923229,@115714 I order my iPhone X 3 weeks ago and I still don’t have it.,@808961 Sounds like something we need to check. Send us a DM and we'll help. - MP https://t.co/rMApsV8PQY
2923232,2923231,"@sprintcare Billing cycle doesn't start until I receive the phone, right?",@485996 We know you can't wait to have your phone! Please send us a DM and we'll help. - MP https://t.co/rMApsV8PQY
2924803,2924802,@115714 #gs8 https://t.co/xG6axNRRJN,"@809299 Hello Peter! We would like to take a look into your situation. Please send us a DM, so we can assist you. - EH https://t.co/rMApsV8PQY"
2924805,2924804,@809300 @115714 I had to do the SAME EXACT THING! That’s so sad and then when you do talk to a representative they’re rude as fuc! Not helpful at all and on top of it all have an attitude with you for having a complaint! Yea I’m done wit’em! I’m just wanna see who can give me the best deal,"@448318 Hey! Send us a DM, we'd like to review your concerns. - GS https://t.co/rMApsV8PQY"
2924811,2924810,@sprintcare need to address the charges on bill before I completely lose my shit &amp; get rid of sprint!!!,"@809301 Hello there! How's doing? We'd like to verify this situation directly on your account, please send us a Direct Message to further assist you. -DM"
2926065,2926064,"it sucks to say I've been a customer of @115714 since 2004 and I've recommended many friends &amp; family to their service over the years, but today, today they lost myself and all the lines on my account. Not to mention I will be contacting the Better Business bureau on this issue.",@809597 This concerns us. We appreciate you being a long time customer and would hate to lose you. Please DM us if we can help!
2926070,2926069,"@sprintcare No need. Last TWO times you suggested that I call. Your customer service rep promised a call back because their supervisor was ""too busy."" Never received a call back","@809599 That's not the impression we want you to have. Please, give us the chance to turn things around, DM us to start. - GS https://t.co/rMApsV8PQY"
44890,2926071,"@115714 False advertising alert. 1. Current loyal customers won't qualify. 2. It is not 50% off. It's 50% off first 18 months, then you pay 100% of the balance. About up to $300 depending on your phone. #Stop #lying #Sprint","@809599 Hey! We'd like to see if you apply for this promotion. Please, DM us to get started. - GS https://t.co/rMApsV8PQY"
2926073,2926072,@116447 Iam trying to move over to sprint from last 2 weeks and I have never seen such worst customer care and no one knows about your plans properly. In last 2 weeks spoke to more than 15 representatives and none are useful.,@809600 Sprint would love to have you as a customer. Please follow and DM your contact info so we can contact you tonight or schedule a call back tomorrow.
2926075,2926074,"5 days, COUNTLESS hrs w @sprintcare - switched carriers FRIDAY &amp; @115714 STILL won't unlock my phones!! Both all pd for! Can't make/rec phone calls since FRIDAY!! Last night Sprint guy said even CEO can't unlock it! WTH?? @116447 Worst co ever!!",@809601 We apologize for any inconvenience. Allow Team @116447 to look into the matter. Please follow and DM for assistance. https://t.co/iIw8pdgoyB
2926077,2926076,@115714 Needed to upgrade two phones tonight. Because of your illiterate customer service staff and company this has become impossible. Still on hold with customer service two hours later. Nobody has a freaking clue how to do anything.,"@809602 Hi there! Thank you for contacting us. We apologize for the issue that you're experiencing. This is not the kind of feedback we like to receive. Please send us a Direct Message, so that we can further assist you. -MM."
109626,2926079,"@115714 Tried to upgrade 2 phones on Friday, ""system"" issues have our account locked up and here it is Tuesday and still not fixed but hey if we ever get the phones they will give us 20% off accessories..... What a joke","@809603 Hello Raider! We would like to review this for you. Please, send us a Direct Message. -CL https://t.co/rMApsV8PQY"
2926082,2926081,@115725 your system has issues and your making your customer pay for services they can’t use. Hint why the hear me now guy left. Maybe @115714 is the best option. @115911 I need a new carrier Verizon ain’t with the high price OH IM A VALUED CUSTOMER RIGHT!!,"@479612 We would be more than pleased that you and your business become part of our Sprint Family. If you have any question about our company, plans or devices, you just need to send us a DM. We'll be more than glad to assist you. :) -LR."
2926084,2926083,"Hey @115714 why haven't you issued my refund yet since @115817 @UPSHelp stole my package? 2 months later 8 calls, promises NOTHING @118156","@809604 Hey there! We would like to look in this for you. Please, send us a DM. -MD https://t.co/rMApsV8PQY"
1469611,2926085,@138028 Hi Danielle I like learn mor sprint business,"@809605 Hey! For more details, visit https://t.co/R4imgTzFCE . - AP"
2926087,2926086,@115714 @sprintcare who do I call for help ? I’ve called customer service they weren’t able to answer my questions,@809606 Hey there Jeremy! Please DM us for further assistance. We'd love to attend your concerns. -AC
2926089,2926088,@sprintcare why are my calls being rerouted to the finance department if I just paid 260$ and I’m less than 30 days late on my bill ?,"@801302 Hi, my name is Kimmesha and I am a Resolution Supervisor who has taken the initiative in looking into your issue. Are you still having billing issues? In order to help, I'd like to call you. What's a your time zone and best time to call? - Resolution Sup KG"
2926091,2926090,Gotta love @115714 !! You def get what you pay for I can’t even make a phone call in my own home. Smh,@809607 That's not good to read. DM us to see what is causing this situation. - GS https://t.co/rMApsVqrfy
2926094,2926092,@sprintcare everything was going good until I got transferred... 🙄😠,"@696367 Hi there, were we able to address the reason for your call? Please let us know if you still need assistance. -DC"
2927179,2927178,I really haven't had service all day @115714 what's the problem?,"@809855 This sort of situation concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC"
2927181,2927180,@115714 how can my husband get a new phone cord? Ours broke open and it gets really hot and hurts to touch when going to plug it in.,"@398620 Certainly! Feel free to visit our website at: https://t.co/4TsFwKOF1L, here you will find the best prices upon any device accessory. - VC"
2927183,2927182,"Just now getting texts from 4 days ago, fuck are you doing @115714 ?!","@809856 This sort of comment concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC"
2927186,2927184,@115911 I think it's time to switch back to a real network like @115911 from a fake wannabe network like @115714,@213317 Hey there. What's causing you to feel this way about us at the moment? Please DM so that we can assist you. -KT
2888544,2888545,@115714 Has been going on over the whole weekend. I was down in Soho. Almost couldn't pick up reserved sneakers due lack of service. https://t.co/MOCwBUtLkl,@152121 This is not the kind of service we strive to provide. Please send us a Private Message so that we can further assist you. Just click ‘Message’ at the top of our profile. -DD
2927192,2927190,@sprintcare i need help,@244613 Hello Jaclyn! Thank you for contacting us. Please DM us or further assistance. -AC
